App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
App 4256,PERSONALIZATION,,264998,Varies with device,"1,000+",Paid,0,Teen,Puzzle,26-Jul-17,1.1,4.0 and up
App 4257,GAME,3.4,502211,74M,"1,000,000+",Free,0,Everyone,Action,08-Jun-18,1.0,4.2 and up
App 4258,TOOLS,4.8,375817,74M,"10,000+",Free,0,Everyone 10+,Education,24-Sep-16,Varies with device,4.2 and up
App 4259,TOOLS,3.6,784705,74M,"10,000,000+",Free,0,Everyone,Simulation,10-Aug-17,2.0,4.1 and up
App 4260,EDUCATION,3.3,721326,74M,"10,000+",Paid,0,Teen,Puzzle,18-Jan-17,Varies with device,5.0 and up
App 4261,TOOLS,3.5,461136,74M,"10,000,000+",Paid,0,Everyone 10+,Simulation,03-Jun-17,1.0,4.1 and up
App 4262,EDUCATION,3.4,208669,74M,"10,000+",Free,0,Everyone 10+,Puzzle,13-Sep-18,2.0,Varies with device
App 4263,PERSONALIZATION,2.4,820481,Varies with device,"100,000+",Paid,0,Teen,Tools,15-Sep-17,2.0,4.1 and up
App 4264,GAME,4.9,918169,74M,"10,000,000+",Paid,14.25,Everyone,Simulation,02-Dec-17,1.1,5.0 and up
App 4265,EDUCATION,,656109,74M,"1,000,000+",Free,48.51,Mature 17+,Entertainment,10-Jan-16,2.0,Varies with device
App 4266,FAMILY,4.8,543558,74M,"1,000+",Free,31.59,Everyone 10+,Action,22-Apr-17,Varies with device,Varies with device
App 4267,PERSONALIZATION,4.6,399837,Varies with device,"10,000+",Paid,14.91,Everyone 10+,Entertainment,25-Aug-16,Varies with device,4.2 and up
App 4268,TOOLS,1.9,471429,Varies with device,"100,000+",Free,0,Everyone,Entertainment,24-May-17,2.0,4.1 and up
App 4269,BUSINESS,3.5,486414,Varies with device,"1,000+",Free,36.56,Everyone 10+,Entertainment,07-Jul-17,Varies with device,5.0 and up
App 4270,TOOLS,3.2,835306,Varies with device,"100,000+",Paid,26.06,Mature 17+,Education,20-Jun-18,1.5,4.2 and up
App 4271,EDUCATION,4.2,469517,Varies with device,"10,000+",Free,42.27,Mature 17+,Puzzle,23-Jun-17,1.5,Varies with device
App 4272,PERSONALIZATION,1.7,471048,74M,"1,000+",Free,14.11,Mature 17+,Action,23-Mar-17,1.0,5.0 and up
App 4273,FAMILY,4.2,421348,74M,"10,000,000+",Free,40.49,Everyone 10+,Action,14-Feb-18,2.0,5.0 and up
App 4274,GAME,1.2,950715,Varies with device,"1,000+",Free,0,Mature 17+,Education,05-Jun-16,1.1,5.0 and up
App 4275,TOOLS,3.3,625411,Varies with device,"10,000,000+",Paid,24.27,Everyone 10+,Puzzle,01-Dec-17,2.0,4.0 and up
App 4276,PERSONALIZATION,2.6,667036,74M,"100,000+",Free,39.18,Everyone,Education,13-Nov-17,1.5,4.0 and up
App 4277,PERSONALIZATION,4.9,740623,Varies with device,"1,000+",Free,5.83,Everyone,Entertainment,19-Jul-17,2.0,Varies with device
App 4278,FAMILY,,393594,74M,"10,000+",Paid,28.38,Teen,Simulation,28-Feb-16,1.0,4.0 and up
App 4279,PERSONALIZATION,4.8,346694,74M,"1,000,000+",Free,0,Mature 17+,Simulation,02-Oct-18,1.0,4.1 and up
App 4280,TOOLS,2.2,146406,74M,"10,000+",Free,0,Everyone,Action,16-Feb-17,1.1,5.0 and up
App 4281,TOOLS,4.5,950413,74M,"1,000,000+",Paid,0,Everyone,Simulation,24-Mar-17,1.5,4.1 and up
App 4282,BUSINESS,,576494,74M,"1,000+",Free,38.0,Everyone 10+,Education,27-Sep-18,2.0,4.2 and up
App 4283,BUSINESS,4.6,113725,Varies with device,"1,000,000+",Paid,0,Teen,Tools,15-Nov-16,1.5,4.0 and up
App 4284,EDUCATION,1.1,124587,Varies with device,"100,000+",Paid,24.8,Everyone 10+,Puzzle,13-Sep-17,2.0,4.2 and up
App 4285,TOOLS,2.1,577766,Varies with device,"100,000+",Paid,0,Everyone,Tools,16-Apr-16,1.5,4.1 and up
App 4286,EDUCATION,,453894,74M,"10,000,000+",Paid,0,Everyone,Education,16-May-18,Varies with device,4.0 and up
App 4287,ENTERTAINMENT,3.3,1998,74M,"10,000,000+",Free,16.66,Mature 17+,Simulation,18-Apr-16,1.0,5.0 and up
App 4288,PERSONALIZATION,2.8,861957,74M,"100,000+",Paid,47.26,Everyone 10+,Education,06-Oct-16,1.1,4.0 and up
App 4289,FAMILY,,87813,74M,"100,000+",Paid,0.2,Teen,Simulation,13-Sep-18,2.0,4.2 and up
App 4290,GAME,3.0,855087,74M,"10,000+",Free,17.44,Teen,Simulation,23-Nov-17,Varies with device,4.2 and up
App 4291,EDUCATION,1.8,880108,Varies with device,"100,000+",Free,39.22,Everyone,Entertainment,08-May-18,1.0,4.2 and up
App 4292,TOOLS,4.2,401507,74M,"100,000+",Paid,7.05,Teen,Puzzle,23-Mar-18,Varies with device,4.2 and up
App 4293,BUSINESS,1.1,349370,74M,"10,000+",Free,45.28,Mature 17+,Tools,08-Aug-18,Varies with device,4.2 and up
App 4294,PERSONALIZATION,1.1,258056,74M,"100,000+",Paid,0,Everyone,Puzzle,21-Aug-18,1.5,4.1 and up
App 4295,BUSINESS,1.0,240076,Varies with device,"100,000+",Free,0,Everyone,Action,17-May-17,Varies with device,Varies with device
App 4296,PERSONALIZATION,4.2,522186,Varies with device,"10,000+",Paid,32.6,Everyone 10+,Entertainment,28-May-17,1.0,4.2 and up
App 4297,ENTERTAINMENT,1.4,349133,Varies with device,"100,000+",Free,46.69,Everyone 10+,Simulation,10-Jun-18,1.1,4.2 and up
App 4298,ENTERTAINMENT,4.5,191348,Varies with device,"100,000+",Paid,0,Mature 17+,Simulation,14-Dec-17,Varies with device,Varies with device
App 4299,GAME,,91352,74M,"100,000+",Free,18.7,Everyone 10+,Action,01-Apr-18,Varies with device,Varies with device
App 4300,ENTERTAINMENT,4.1,746730,74M,"100,000+",Paid,16.73,Teen,Action,05-Nov-16,1.5,4.1 and up
App 4301,TOOLS,2.5,850057,74M,"10,000+",Paid,0,Everyone,Entertainment,02-Nov-18,1.0,4.2 and up
App 4302,FAMILY,,555478,Varies with device,"10,000+",Free,0,Mature 17+,Simulation,18-Aug-17,1.1,4.0 and up
App 4303,ENTERTAINMENT,3.6,352652,74M,"100,000+",Paid,18.52,Teen,Entertainment,25-Apr-16,1.0,4.2 and up
App 4304,PERSONALIZATION,,856125,Varies with device,"10,000,000+",Paid,0,Mature 17+,Action,16-Aug-18,Varies with device,4.0 and up
App 4305,GAME,2.9,149585,Varies with device,"1,000,000+",Free,18.6,Mature 17+,Puzzle,01-Jun-18,1.0,4.1 and up
App 4306,GAME,3.1,235236,74M,"1,000,000+",Paid,0,Mature 17+,Education,08-Mar-17,1.0,4.2 and up
App 4307,FAMILY,,378884,Varies with device,"1,000+",Free,0,Everyone,Education,09-Jan-16,1.0,4.1 and up
App 4308,EDUCATION,,511517,74M,"100,000+",Paid,0,Mature 17+,Entertainment,06-Jun-17,2.0,5.0 and up
App 4309,EDUCATION,1.4,612357,74M,"10,000,000+",Paid,0,Teen,Simulation,19-Aug-18,1.1,5.0 and up
App 4310,FAMILY,2.6,757717,74M,"100,000+",Free,18.61,Everyone,Tools,14-Mar-18,1.0,Varies with device
App 4311,EDUCATION,3.0,549114,Varies with device,"10,000,000+",Free,33.46,Everyone,Education,12-May-18,Varies with device,4.0 and up
App 4312,PERSONALIZATION,4.2,142027,74M,"1,000,000+",Paid,25.43,Teen,Puzzle,04-Aug-16,1.0,5.0 and up
App 4313,FAMILY,3.1,386997,Varies with device,"10,000,000+",Paid,37.62,Everyone 10+,Entertainment,06-Jul-16,1.5,Varies with device
App 4314,EDUCATION,3.8,976283,74M,"1,000+",Free,0,Mature 17+,Entertainment,20-Feb-17,1.5,4.2 and up
App 4315,ENTERTAINMENT,3.8,177253,Varies with device,"100,000+",Paid,0,Mature 17+,Tools,12-Feb-17,1.0,4.1 and up
App 4316,FAMILY,4.8,970142,74M,"10,000,000+",Paid,0,Everyone 10+,Simulation,10-Aug-16,1.0,Varies with device
App 4317,TOOLS,4.1,438864,Varies with device,"10,000,000+",Paid,0,Teen,Simulation,16-Jan-16,1.1,4.2 and up
App 4318,PERSONALIZATION,3.4,285351,74M,"1,000,000+",Free,27.56,Mature 17+,Action,26-Dec-18,1.0,5.0 and up
App 4319,EDUCATION,1.7,935085,74M,"100,000+",Free,0,Mature 17+,Entertainment,02-Dec-16,1.0,4.2 and up
App 4320,PERSONALIZATION,2.1,298702,74M,"1,000,000+",Paid,0,Teen,Simulation,02-Aug-16,1.5,4.2 and up
App 4321,BUSINESS,,689349,74M,"1,000+",Paid,19.0,Everyone,Puzzle,04-Nov-16,2.0,4.2 and up
App 4322,TOOLS,3.9,114881,74M,"10,000,000+",Free,45.04,Mature 17+,Tools,05-Feb-17,Varies with device,Varies with device
App 4323,FAMILY,2.3,473554,Varies with device,"100,000+",Paid,49.94,Everyone 10+,Simulation,11-Jun-16,1.1,Varies with device
App 4324,ENTERTAINMENT,2.7,138189,Varies with device,"10,000,000+",Free,0,Teen,Action,19-May-17,1.5,4.2 and up
App 4325,GAME,1.8,982055,74M,"10,000,000+",Paid,16.67,Teen,Simulation,15-Apr-16,2.0,4.1 and up
App 4326,TOOLS,1.8,571868,Varies with device,"10,000,000+",Free,0,Everyone,Entertainment,18-Oct-16,1.0,4.0 and up
App 4327,GAME,2.3,496670,74M,"100,000+",Free,37.44,Teen,Entertainment,23-Mar-17,1.0,5.0 and up
App 4328,EDUCATION,2.0,221964,Varies with device,"10,000,000+",Paid,22.52,Mature 17+,Simulation,03-Mar-16,1.1,4.2 and up
App 4329,FAMILY,3.6,998752,74M,"1,000,000+",Free,44.46,Teen,Tools,23-Feb-18,2.0,5.0 and up
App 4330,FAMILY,1.8,261099,Varies with device,"10,000,000+",Free,0,Teen,Entertainment,15-Dec-18,Varies with device,4.1 and up
App 4331,BUSINESS,1.0,588035,74M,"100,000+",Paid,0,Everyone,Entertainment,10-Dec-18,Varies with device,4.0 and up
App 4332,EDUCATION,2.7,1395,74M,"10,000+",Paid,0,Mature 17+,Entertainment,20-Jun-16,1.0,4.2 and up
App 4333,PERSONALIZATION,1.1,733722,74M,"1,000+",Free,0,Everyone 10+,Tools,28-Nov-17,1.5,Varies with device
App 4334,ENTERTAINMENT,3.5,323830,Varies with device,"10,000+",Free,0,Teen,Action,11-Nov-17,1.5,Varies with device
App 4335,ENTERTAINMENT,3.0,970513,74M,"100,000+",Free,34.87,Everyone,Simulation,21-Jun-16,2.0,5.0 and up
App 4336,EDUCATION,1.6,743820,Varies with device,"10,000,000+",Free,0,Everyone,Entertainment,28-Dec-16,Varies with device,4.1 and up
App 4337,FAMILY,1.6,209169,74M,"1,000+",Paid,0,Everyone,Action,21-Nov-16,Varies with device,4.1 and up
App 4338,TOOLS,2.5,339068,74M,"1,000,000+",Free,47.09,Mature 17+,Education,28-Feb-17,1.5,4.1 and up
App 4339,TOOLS,4.0,21514,Varies with device,"100,000+",Free,0,Everyone,Action,14-Nov-16,Varies with device,4.0 and up
App 4340,FAMILY,1.9,302026,Varies with device,"100,000+",Paid,3.05,Teen,Action,26-Sep-17,2.0,5.0 and up
App 4341,EDUCATION,2.3,904249,74M,"100,000+",Free,0,Teen,Education,20-May-16,1.5,5.0 and up
App 4342,ENTERTAINMENT,3.7,200756,74M,"100,000+",Paid,17.52,Everyone 10+,Simulation,20-Nov-16,1.5,4.1 and up
App 4343,BUSINESS,3.5,661809,Varies with device,"10,000,000+",Free,24.01,Mature 17+,Education,08-Feb-17,1.0,5.0 and up
App 4344,EDUCATION,4.8,409782,Varies with device,"10,000,000+",Free,0,Everyone 10+,Action,15-Feb-16,2.0,Varies with device
App 4345,PERSONALIZATION,2.1,242504,74M,"10,000,000+",Free,37.35,Mature 17+,Simulation,04-Apr-18,1.1,4.0 and up
App 4346,ENTERTAINMENT,,946051,74M,"100,000+",Paid,0,Teen,Action,06-Jul-16,Varies with device,5.0 and up
App 4347,GAME,1.2,284855,74M,"10,000+",Free,0,Mature 17+,Education,13-Aug-18,1.5,4.1 and up
App 4348,EDUCATION,2.2,579663,Varies with device,"1,000,000+",Paid,0,Everyone,Education,22-Jan-17,Varies with device,4.0 and up
App 4349,GAME,4.5,911129,74M,"1,000+",Free,0.84,Mature 17+,Puzzle,18-Oct-18,1.0,4.2 and up
App 4350,TOOLS,1.3,328551,74M,"10,000+",Free,0,Everyone 10+,Entertainment,28-Dec-16,1.1,4.0 and up
App 4351,TOOLS,2.9,537636,74M,"10,000,000+",Free,0,Teen,Entertainment,08-Mar-17,1.5,5.0 and up
App 4352,PERSONALIZATION,2.9,285367,74M,"100,000+",Paid,0,Everyone,Entertainment,18-Dec-17,1.1,4.0 and up
App 4353,PERSONALIZATION,4.4,600584,Varies with device,"10,000+",Paid,40.03,Teen,Education,23-May-16,Varies with device,4.2 and up
App 4354,FAMILY,3.6,160547,Varies with device,"10,000+",Free,0,Teen,Tools,15-Mar-18,1.5,Varies with device
App 4355,ENTERTAINMENT,3.8,264989,74M,"10,000+",Free,19.5,Teen,Action,19-Jan-16,Varies with device,4.2 and up
App 4356,BUSINESS,3.6,908600,Varies with device,"100,000+",Paid,0,Teen,Education,14-Feb-18,1.1,4.2 and up
App 4357,EDUCATION,4.2,565253,74M,"1,000+",Paid,15.44,Everyone 10+,Entertainment,11-Dec-17,Varies with device,4.1 and up
App 4358,BUSINESS,2.4,863827,Varies with device,"10,000+",Paid,0,Everyone,Entertainment,17-Feb-17,Varies with device,4.0 and up
App 4359,TOOLS,,853879,Varies with device,"10,000,000+",Free,41.25,Mature 17+,Puzzle,23-Mar-16,Varies with device,Varies with device
App 4360,FAMILY,4.1,375928,74M,"10,000,000+",Free,20.44,Teen,Tools,03-Dec-17,1.5,4.1 and up
App 4361,FAMILY,2.7,319375,74M,"1,000+",Free,0,Mature 17+,Education,21-Jul-17,Varies with device,5.0 and up
App 4362,PERSONALIZATION,,450358,74M,"1,000+",Paid,27.85,Teen,Entertainment,09-Apr-17,Varies with device,4.2 and up
App 4363,TOOLS,4.8,50036,74M,"1,000,000+",Paid,0,Teen,Action,13-Jan-18,1.1,Varies with device
App 4364,ENTERTAINMENT,4.4,894150,74M,"10,000+",Paid,41.03,Teen,Puzzle,28-Sep-16,2.0,4.1 and up
App 4365,ENTERTAINMENT,2.7,295998,Varies with device,"1,000+",Paid,25.56,Everyone 10+,Tools,17-Aug-17,Varies with device,4.0 and up
App 4366,GAME,4.7,943516,Varies with device,"10,000+",Free,0,Mature 17+,Entertainment,04-Jan-16,Varies with device,Varies with device
App 4367,TOOLS,2.8,210040,74M,"10,000,000+",Paid,0,Everyone 10+,Simulation,05-Oct-17,2.0,4.2 and up
App 4368,GAME,1.3,860807,Varies with device,"1,000+",Free,0,Everyone 10+,Entertainment,19-Dec-17,1.0,4.1 and up
App 4369,EDUCATION,4.5,954686,74M,"1,000,000+",Paid,4.27,Everyone,Action,21-Apr-18,1.1,4.2 and up
App 4370,TOOLS,,714460,74M,"1,000,000+",Paid,0,Teen,Entertainment,19-May-16,1.0,Varies with device
App 4371,EDUCATION,4.6,191996,74M,"1,000+",Free,1.08,Teen,Simulation,07-Aug-18,1.1,Varies with device
App 4372,FAMILY,4.3,494747,Varies with device,"10,000,000+",Paid,0,Teen,Education,24-Jun-16,1.1,4.2 and up
App 4373,GAME,2.4,599146,74M,"100,000+",Paid,0,Everyone 10+,Education,12-Apr-18,1.0,5.0 and up
App 4374,BUSINESS,4.6,845452,Varies with device,"1,000+",Free,0,Teen,Tools,14-Jan-18,1.0,4.2 and up
App 4375,FAMILY,1.1,565943,74M,"10,000,000+",Paid,33.89,Mature 17+,Tools,04-Dec-16,1.0,Varies with device
App 4376,EDUCATION,,557827,74M,"100,000+",Paid,44.6,Mature 17+,Education,17-Sep-17,2.0,4.2 and up
App 4377,PERSONALIZATION,4.1,868657,Varies with device,"10,000,000+",Paid,0,Mature 17+,Education,21-Oct-17,1.0,4.0 and up
App 4378,BUSINESS,4.4,152505,74M,"100,000+",Paid,6.0,Mature 17+,Simulation,03-Feb-18,1.0,5.0 and up
App 4379,PERSONALIZATION,2.6,571441,Varies with device,"1,000+",Free,44.22,Everyone,Action,14-Nov-16,Varies with device,5.0 and up
App 4380,EDUCATION,3.5,425986,Varies with device,"100,000+",Paid,0,Everyone,Tools,24-May-16,1.0,4.2 and up
App 4381,BUSINESS,4.8,724744,74M,"10,000+",Paid,9.72,Teen,Entertainment,15-Feb-17,1.0,4.2 and up
App 4382,TOOLS,2.1,182007,Varies with device,"100,000+",Free,4.89,Everyone 10+,Entertainment,07-Jan-16,1.1,4.1 and up
App 4383,FAMILY,4.2,414903,Varies with device,"1,000+",Paid,40.33,Mature 17+,Puzzle,28-Feb-17,1.5,4.1 and up
App 4384,TOOLS,4.7,115125,74M,"10,000,000+",Paid,0,Teen,Education,06-Jul-17,1.1,5.0 and up
App 4385,TOOLS,1.4,35870,Varies with device,"1,000,000+",Paid,0,Everyone,Education,19-Feb-16,Varies with device,5.0 and up
App 4386,PERSONALIZATION,1.4,632007,74M,"1,000,000+",Paid,32.98,Everyone,Education,23-Oct-17,1.0,4.0 and up
App 4387,TOOLS,4.8,294733,Varies with device,"100,000+",Free,38.24,Everyone 10+,Action,26-Apr-18,1.5,4.2 and up
App 4388,GAME,1.8,186952,Varies with device,"1,000,000+",Free,36.73,Everyone,Simulation,06-Feb-16,1.1,4.1 and up
App 4389,EDUCATION,5.0,965569,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Puzzle,05-Dec-18,1.1,4.2 and up
App 4390,BUSINESS,1.7,765279,Varies with device,"10,000+",Free,14.62,Teen,Tools,26-Jan-16,1.0,5.0 and up
App 4391,EDUCATION,,225584,Varies with device,"1,000,000+",Paid,20.57,Everyone 10+,Action,14-Dec-16,2.0,4.1 and up
App 4392,BUSINESS,1.1,855871,74M,"1,000,000+",Free,0,Teen,Action,18-Jun-17,1.0,4.0 and up
App 4393,GAME,3.2,372003,Varies with device,"1,000+",Free,27.89,Teen,Simulation,16-Jan-18,Varies with device,4.0 and up
App 4394,EDUCATION,4.5,588548,Varies with device,"1,000+",Free,42.3,Everyone 10+,Entertainment,17-Oct-17,Varies with device,4.0 and up
App 4395,GAME,3.7,140640,Varies with device,"1,000,000+",Paid,33.42,Everyone 10+,Action,06-Nov-17,1.5,5.0 and up
App 4396,FAMILY,4.4,191646,74M,"100,000+",Free,0,Mature 17+,Action,01-Oct-17,1.5,4.2 and up
App 4397,TOOLS,4.7,110194,74M,"1,000+",Free,0,Everyone,Action,19-Feb-16,2.0,4.2 and up
App 4398,FAMILY,3.9,73192,Varies with device,"100,000+",Free,8.74,Mature 17+,Puzzle,09-Jul-16,2.0,4.2 and up
App 4399,TOOLS,1.1,627519,74M,"1,000+",Paid,24.36,Mature 17+,Simulation,28-Aug-16,2.0,5.0 and up
App 4400,TOOLS,4.1,282314,Varies with device,"1,000,000+",Paid,0,Everyone,Puzzle,09-Aug-16,1.5,5.0 and up
App 4401,FAMILY,1.3,547270,74M,"1,000+",Free,2.09,Teen,Entertainment,15-Feb-16,1.5,4.2 and up
App 4402,TOOLS,3.8,959534,74M,"100,000+",Free,0,Everyone,Puzzle,04-Oct-18,1.1,Varies with device
App 4403,EDUCATION,4.4,922170,Varies with device,"10,000+",Paid,40.6,Mature 17+,Simulation,27-Dec-16,2.0,4.1 and up
App 4404,BUSINESS,4.3,589895,74M,"1,000,000+",Free,10.95,Everyone 10+,Entertainment,19-Jan-18,1.0,Varies with device
App 4405,BUSINESS,1.8,594790,74M,"100,000+",Free,12.72,Teen,Tools,21-Feb-18,Varies with device,5.0 and up
App 4406,BUSINESS,2.7,877979,74M,"100,000+",Paid,0,Everyone 10+,Action,06-Mar-16,2.0,Varies with device
App 4407,TOOLS,3.7,353411,Varies with device,"10,000,000+",Free,0,Teen,Education,09-Feb-18,Varies with device,5.0 and up
App 4408,BUSINESS,3.9,51260,Varies with device,"100,000+",Paid,8.18,Everyone,Tools,23-Jul-16,1.5,4.1 and up
App 4409,GAME,3.1,116801,Varies with device,"10,000+",Free,10.46,Mature 17+,Action,27-Jan-18,1.5,5.0 and up
App 4410,PERSONALIZATION,3.4,385145,74M,"1,000+",Paid,0,Everyone 10+,Puzzle,15-Jun-16,1.0,4.2 and up
App 4411,GAME,3.5,238509,74M,"1,000+",Free,0,Everyone,Entertainment,11-Feb-18,1.1,4.1 and up
App 4412,ENTERTAINMENT,3.3,176185,74M,"1,000+",Free,0,Everyone 10+,Action,01-Nov-16,1.5,5.0 and up
App 4413,ENTERTAINMENT,2.5,766515,Varies with device,"100,000+",Paid,4.36,Mature 17+,Entertainment,19-Feb-16,2.0,4.1 and up
App 4414,GAME,1.6,961696,Varies with device,"1,000,000+",Free,26.49,Everyone,Simulation,23-May-18,1.1,4.2 and up
App 4415,BUSINESS,4.5,868193,74M,"100,000+",Paid,0,Everyone,Tools,22-Jun-16,1.5,4.0 and up
App 4416,PERSONALIZATION,4.4,955567,74M,"10,000+",Paid,0,Teen,Tools,15-Dec-16,Varies with device,4.0 and up
App 4417,ENTERTAINMENT,2.1,616487,74M,"1,000,000+",Free,16.91,Mature 17+,Action,05-Jul-17,1.0,4.1 and up
App 4418,TOOLS,4.6,510010,74M,"100,000+",Paid,32.28,Everyone 10+,Puzzle,07-Mar-17,1.1,4.0 and up
App 4419,BUSINESS,,214914,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Simulation,23-Apr-16,2.0,4.2 and up
App 4420,TOOLS,4.7,293654,74M,"1,000+",Paid,43.05,Teen,Entertainment,27-Jan-17,Varies with device,4.1 and up
App 4421,ENTERTAINMENT,,835284,74M,"10,000,000+",Free,0,Everyone 10+,Puzzle,07-Jul-18,1.0,4.0 and up
App 4422,GAME,1.2,516675,74M,"10,000,000+",Paid,6.82,Mature 17+,Simulation,13-Apr-18,1.5,4.1 and up
App 4423,EDUCATION,1.5,59365,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Tools,25-Aug-17,2.0,Varies with device
App 4424,FAMILY,2.2,120878,Varies with device,"10,000+",Paid,22.98,Teen,Tools,14-Apr-18,1.0,5.0 and up
App 4425,FAMILY,1.0,206940,Varies with device,"100,000+",Free,0,Everyone 10+,Education,02-Apr-18,1.1,4.0 and up
App 4426,BUSINESS,3.8,85488,74M,"10,000+",Paid,0,Everyone,Tools,27-Jun-16,Varies with device,4.1 and up
App 4427,TOOLS,3.6,796639,74M,"1,000,000+",Paid,0,Teen,Tools,28-Apr-16,Varies with device,Varies with device
App 4428,GAME,3.7,614248,74M,"100,000+",Paid,0,Mature 17+,Action,10-Dec-16,Varies with device,4.1 and up
App 4429,TOOLS,2.8,399966,74M,"10,000+",Paid,20.51,Everyone 10+,Action,14-Feb-16,1.5,4.2 and up
App 4430,TOOLS,2.0,827603,Varies with device,"1,000+",Free,49.38,Everyone,Action,18-Sep-17,2.0,4.2 and up
App 4431,EDUCATION,1.7,807228,Varies with device,"100,000+",Paid,36.08,Everyone 10+,Tools,09-May-18,1.0,4.1 and up
App 4432,GAME,3.6,890668,Varies with device,"10,000+",Paid,0,Mature 17+,Action,23-Mar-18,1.1,4.0 and up
App 4433,ENTERTAINMENT,4.7,302216,Varies with device,"1,000,000+",Paid,11.49,Everyone,Simulation,07-Oct-17,1.5,4.1 and up
App 4434,TOOLS,4.5,977102,Varies with device,"100,000+",Paid,0,Mature 17+,Education,01-Nov-18,2.0,4.2 and up
App 4435,TOOLS,4.3,826916,Varies with device,"1,000,000+",Paid,0,Everyone,Tools,22-May-18,1.5,Varies with device
App 4436,TOOLS,4.8,981135,74M,"10,000+",Paid,27.49,Teen,Tools,06-Nov-17,2.0,5.0 and up
App 4437,EDUCATION,1.4,451726,74M,"100,000+",Paid,33.2,Everyone 10+,Education,11-Jul-17,Varies with device,4.0 and up
App 4438,PERSONALIZATION,,844516,Varies with device,"10,000,000+",Free,37.0,Everyone 10+,Entertainment,04-Jul-18,1.1,5.0 and up
App 4439,BUSINESS,2.6,836892,Varies with device,"1,000+",Free,0,Everyone 10+,Action,05-Dec-18,1.1,4.1 and up
App 4440,PERSONALIZATION,2.8,77708,Varies with device,"1,000,000+",Free,41.7,Mature 17+,Education,21-Jan-17,2.0,4.0 and up
App 4441,BUSINESS,2.3,323309,Varies with device,"10,000+",Free,28.28,Mature 17+,Simulation,02-Feb-16,Varies with device,5.0 and up
App 4442,BUSINESS,2.0,453269,74M,"1,000,000+",Free,0,Everyone 10+,Tools,09-Aug-17,1.1,4.0 and up
App 4443,FAMILY,4.5,674226,74M,"100,000+",Free,0,Everyone,Education,18-Feb-18,2.0,Varies with device
App 4444,EDUCATION,3.0,776043,74M,"10,000+",Paid,0,Mature 17+,Action,06-Aug-18,1.1,4.0 and up
App 4445,EDUCATION,,75074,74M,"10,000+",Free,0,Everyone 10+,Entertainment,11-Nov-18,1.1,4.0 and up
App 4446,TOOLS,1.6,209626,Varies with device,"10,000+",Free,41.47,Everyone,Tools,20-May-18,1.5,4.2 and up
App 4447,PERSONALIZATION,4.6,532303,74M,"10,000,000+",Paid,5.3,Teen,Action,15-Oct-17,1.5,4.0 and up
App 4448,EDUCATION,2.9,650921,Varies with device,"1,000+",Free,0,Everyone,Action,23-May-16,1.0,4.1 and up
App 4449,EDUCATION,3.0,714642,74M,"10,000+",Free,0,Mature 17+,Simulation,02-Oct-17,1.1,Varies with device
App 4450,BUSINESS,1.5,71412,74M,"1,000+",Paid,0.47,Everyone 10+,Simulation,08-Feb-17,Varies with device,Varies with device
App 4451,EDUCATION,1.8,407245,74M,"10,000,000+",Free,0,Mature 17+,Simulation,09-Mar-16,1.0,4.1 and up
App 4452,ENTERTAINMENT,3.1,354337,74M,"1,000,000+",Paid,0,Everyone 10+,Action,01-Nov-16,1.5,4.2 and up
App 4453,ENTERTAINMENT,,705729,74M,"10,000,000+",Paid,21.53,Everyone,Education,06-Jun-16,1.1,4.2 and up
App 4454,GAME,2.7,857387,Varies with device,"1,000+",Paid,0,Teen,Tools,14-May-17,1.1,4.2 and up
App 4455,PERSONALIZATION,4.9,159303,Varies with device,"10,000+",Paid,0,Everyone 10+,Tools,12-Jan-17,1.1,5.0 and up
App 4456,ENTERTAINMENT,1.0,139121,74M,"100,000+",Paid,43.99,Mature 17+,Puzzle,08-May-16,1.0,Varies with device
App 4457,GAME,4.2,898538,Varies with device,"100,000+",Free,0,Everyone 10+,Entertainment,22-Aug-18,1.5,5.0 and up
App 4458,EDUCATION,3.4,149894,Varies with device,"10,000,000+",Paid,0,Teen,Tools,25-Jun-18,Varies with device,5.0 and up
App 4459,GAME,2.0,999421,Varies with device,"10,000,000+",Paid,0,Everyone 10+,Simulation,06-May-17,Varies with device,4.2 and up
